f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,l07f4,l07f5,l07f6,l07f7,l07f8,l07f9,l07f10,l07f11,l07f12,l07f13,l07f14,l07f15,l07f16,l07f17,l07f18,l07f19,l07f20,l07f21,nss,nsc,mult
020,29732,59,181,1,1,093,50,51,2,2,0942,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   5,     ,     ,     ,     ,     ,     ,     ,     ,     ,  4,  8,    316657
016,29732,59,181,1,1,093,50,51,2,2,0942,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     ,  4,  8,   1764229
018,29731,59,181,1,1,093,52,84,2,2,0942,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    134189
011,29730,59,181,1,1,093,52,84,2,2,0942,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    769224
018,29739,59,181,1,1,093,53,52,2,2,0942,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,     ,     ,     ,     ,     ,     ,     ,  4,  8,    406721
018,29739,59,181,1,1,093,53,52,2,2,0942,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,     ,     ,     ,     ,     ,     ,     ,  4,  8,    610082
009,29733,59,181,1,1,093,53,52,2,2,0942,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   4,     ,     ,     ,     ,     ,     ,     ,     ,     ,  4,  8,   1683866
014,29737,59,181,1,1,093,53,53,2,2,0942,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     ,  4,  8,    510126
012,29738,59,181,1,1,193,09,32,1,1,1910,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,     ,     ,     ,     ,   11,    9,     , 10, 20,    332495
011,29738,59,181,1,1,193,09,32,1,1,1910,1,2,1,03,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,    9,     , 10, 20,    332495
023,29738,59,181,1,1,193,09,32,1,1,1910,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,     ,    2,     , 10, 20,   1261187
040,29738,59,181,1,1,193,09,32,1,1,1910,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,     ,   10,     , 10, 20,    504475
006,29764,59,181,1,1,193,09,32,1,1,1910,1,1,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    2,     ,     , 10, 20,    172059
011,29764,59,181,1,1,193,09,32,1,1,1910,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   4,     ,     ,     ,    2,     ,     ,     ,     ,     , 10, 20,    931145
021,29764,59,181,1,1,193,09,32,1,1,1910,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,    2,     ,     , 10, 20,    667995
006,29764,59,181,1,1,193,09,32,1,1,1910,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,    566784
011,29762,59,181,1,1,193,09,32,1,1,1910,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,     ,    4,     , 10, 20,     43722
009,29762,59,181,1,1,193,09,32,1,1,1910,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    6,     ,     ,     ,     ,    5,     , 10, 20,   1005596
012,29762,59,181,1,1,193,09,32,1,1,1910,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,     ,    4,     , 10, 20,    633963
023,29762,59,181,1,1,193,09,32,1,1,1910,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,   10,    3,     , 10, 20,    480937
011,29761,59,181,1,1,193,09,32,1,1,1910,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,     ,     ,     ,    4,     , 10, 20,   1338107
011,29761,59,181,1,1,193,09,32,1,1,1910,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,     ,     ,     ,     ,     ,    8,     , 10, 20,    247035
009,29761,59,181,1,1,193,09,32,1,1,1910,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   7,     ,     ,    1,     ,     ,    3,     ,     ,     , 10, 20,    576415
013,29761,59,181,1,1,193,09,32,1,1,1910,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    5,     ,     ,     ,     ,    4,     , 10, 20,    164690
014,29761,59,181,1,1,193,09,32,1,1,1910,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    2,     ,     ,     ,     , 10, 20,    617588
028,29761,59,181,1,1,193,09,32,1,1,1910,2,4,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    6,     ,     ,     ,     ,    4,     , 10, 20,    288208
010,29765,59,181,1,1,193,09,32,1,1,1910,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    6,     ,     , 10, 20,    613081
020,29765,59,181,1,1,193,09,32,1,1,1910,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,    147139
035,29765,59,181,1,1,193,09,32,1,1,1910,1,4,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,     ,    4,     , 10, 20,    147139
012,29765,59,181,1,1,193,09,32,1,1,1910,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    4,     ,     , 10, 20,    416895
011,29760,59,181,1,1,193,09,33,1,1,1910,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,    140857
011,29760,59,181,1,1,193,09,33,1,1,1910,1,1,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   4,     ,     ,    5,     ,     ,     ,    7,     ,     , 10, 20,    140857
016,29760,59,181,1,1,193,09,33,1,1,1910,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,    2,     ,     , 10, 20,    704287
032,29760,59,181,1,1,193,09,33,1,1,1910,1,4,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,    281715
008,29769,59,181,1,1,193,09,33,1,1,1910,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   5,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,    177032
012,29769,59,181,1,1,193,09,33,1,1,1910,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    5,     ,     , 10, 20,    818773
022,29769,59,181,1,1,193,09,33,1,1,1910,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    2,     ,     , 10, 20,    619612
016,29769,59,181,1,1,193,09,33,1,1,1910,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,     ,    2,     , 10, 20,   1084322
020,29763,59,181,1,1,193,09,33,1,1,1910,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,   25,     ,     ,     ,     ,     ,     , 10, 20,    132850
010,29763,59,181,1,1,193,09,33,1,1,1910,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    5,     ,     ,     ,     ,     ,     , 10, 20,   1018513
028,29763,59,181,1,1,193,09,33,1,1,1910,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,   10,     ,     ,     ,     ,    6,     , 10, 20,     22142
010,29767,59,181,1,1,193,09,33,1,1,1910,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    6,     ,     ,     ,    4,     ,     , 10, 20,    490635
010,29767,59,181,1,1,193,09,33,1,1,1910,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,     ,    2,     , 10, 20,    508158
011,29768,59,181,1,1,192,10,14,1,1,1910,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    2,    1,     ,  8, 16,   1401320
022,29768,59,181,1,1,192,10,14,1,1,1910,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    5,     ,    1,     ,    2,     ,    8,  8, 16,    133459
008,29768,59,181,1,1,192,10,14,1,1,1910,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  8, 16,    711782
014,29768,59,181,1,1,192,10,14,1,1,1910,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,    1,     ,  8, 16,   1468050
040,29768,59,181,1,1,192,10,14,1,1,1910,2,4,1,01,07,00000,   ,   ,  5,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,     ,     ,     ,     ,     ,  8, 16,     44486
014,29774,59,181,1,1,192,10,14,1,1,1912,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,    2,     ,     ,     ,     ,     ,     ,  8, 16,    147918
010,29774,59,181,1,1,192,10,14,1,1,1912,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,    253575
009,29774,59,181,1,1,192,10,14,1,1,1912,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,    2,     ,     ,     ,     ,     ,     ,  8, 16,   2197646
011,29772,59,181,1,1,192,10,14,1,1,1910,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,     ,    2,     ,  8, 16,   1141312
014,29772,59,181,1,1,192,10,14,1,1,1910,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   5,     ,     ,    2,     ,     ,     ,    6,     ,     ,  8, 16,   1219129
014,29772,59,181,1,1,192,10,14,1,1,1910,1,3,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,    1,    1,     ,     ,     ,  8, 16,   1219129
012,29771,59,181,1,1,192,10,14,1,1,1912,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,    6,     ,    4,     ,    2,     ,     ,  8, 16,    951480
011,29771,59,181,1,1,192,10,14,1,1,1912,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,    2,     ,     ,  8, 16,    925412
010,29771,59,181,1,1,192,10,14,1,1,1912,2,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    3,    5,     ,  8, 16,    925412
015,29771,59,181,1,1,192,10,14,1,1,1912,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    2,    3,     ,  8, 16,    912378
013,29771,59,181,1,1,192,10,14,1,1,1912,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,    1,    2,     ,  8, 16,    156408
010,29770,59,181,1,1,192,10,15,1,1,1910,1,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    9,     ,     ,  6, 12,    936577
012,29770,59,181,1,1,192,10,15,1,1,1910,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    9,    1,     ,  6, 12,    936577
032,29770,59,181,1,1,192,10,15,1,1,1910,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,    4,     ,     ,     ,   10,     ,     ,  6, 12,     70243
015,29770,59,181,1,1,192,10,15,1,1,1910,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,    4,     ,  6, 12,    234144
010,29779,59,181,1,1,192,10,15,1,1,1910,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,    1,     ,     ,     ,    3,     ,     ,  6, 12,     50245
024,29779,59,181,1,1,192,10,15,1,1,1910,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,    4,     ,    2,     ,    4,    2,     ,  6, 12,    100490
008,29779,59,181,1,1,192,10,15,1,1,1910,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,    3,    1,     ,     ,     ,     ,  6, 12,    829046
015,29779,59,181,1,1,192,10,15,1,1,1910,2,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    2,     ,     ,  6, 12,    829046
016,29779,59,181,1,1,192,10,15,1,1,1910,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,    9,    4,     ,     ,    9,    4,     ,  6, 12,    778800
011,29773,59,181,1,1,193,12,22,1,1,1912,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    3,    2,     ,  8, 16,    631936
010,29776,59,181,1,1,193,12,22,1,1,1912,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,    3,     ,     ,     ,   10,     ,     ,  8, 16,   1040683
030,29776,59,181,1,1,193,12,22,1,1,1912,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,     ,    8,     ,  8, 16,     95573
012,29777,59,181,1,1,193,12,22,1,1,1912,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,     ,     ,     ,     ,     ,  8, 16,    393422
014,29777,59,181,1,1,193,12,22,1,1,1912,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,     ,    4,     ,  8, 16,   1180265
019,29777,59,181,1,1,193,12,22,1,1,1912,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,     ,     ,     ,     ,     ,  8, 16,    393422
008,29777,59,181,1,1,193,12,22,1,1,1912,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,    2,     ,     ,     ,     ,    2,     ,  8, 16,    544738
007,29777,59,181,1,1,193,12,22,1,1,1912,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    3,     ,     ,  8, 16,   1422371
013,29777,59,181,1,1,193,12,22,1,1,1912,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   8,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,    726317
019,29777,59,181,1,1,193,12,22,1,1,1912,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,    1,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,    272369
010,29778,59,181,1,1,193,12,22,1,1,1912,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    2,    2,     ,  8, 16,    189900
013,29778,59,181,1,1,193,12,22,1,1,1912,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,    3,    7,     ,  8, 16,    105500
010,29778,59,181,1,1,193,12,22,1,1,1912,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,    1,     ,     ,     ,   10,     ,     ,  8, 16,   1455901
020,29778,59,181,1,1,193,12,22,1,1,1912,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,     ,    5,     ,  8, 16,    337600
014,29784,59,181,1,1,193,12,23,1,1,1912,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   5,     ,     ,    6,     ,     ,     ,     ,     ,     ,  6, 12,    724519
020,29784,59,181,1,1,193,12,23,1,1,1912,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    8,     ,     ,     ,     ,     ,     ,  6, 12,    306527
009,29784,59,181,1,1,193,12,23,1,1,1912,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    863849
011,29784,59,181,1,1,193,12,23,1,1,1912,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,   1058912
014,29784,59,181,1,1,193,12,23,1,1,1912,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   4,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    668787
011,29782,59,181,1,1,193,12,23,1,1,1912,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,   2309716
041,29781,59,181,1,1,193,12,23,1,1,1912,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  6, 12,     48279
